time,watts
2016-01-01T06:31:41,0
2016-01-01T07:26:41,45
2016-01-01T07:45:27,0
2016-01-01T07:59:59,45
2016-01-01T08:05:54,0
2016-01-01T08:07:35,45
2016-01-01T08:19:38,0
2016-01-01T08:34:31,45
2016-01-01T08:49:12,0
2016-01-01T09:57:17,45
2016-01-01T10:25:46,0
2016-01-01T10:32:19,45
2016-01-01T10:33:20,0
2016-01-01T10:35:46,45
2016-01-01T10:42:00,0
2016-01-01T11:04:01,45
2016-01-01T11:18:25,0
2016-01-01T11:19:45,45
2016-01-01T11:21:54,0
2016-01-01T11:45:29,45
2016-01-01T11:46:24,0
2016-01-01T12:41:56,45
2016-01-01T13:45:35,0
2016-01-01T13:51:25,45
2016-01-01T14:00:02,0
2016-01-01T14:00:04,45
2016-01-01T14:44:45,0
2016-01-01T15:14:43,45
2016-01-01T15:27:10,0
2016-01-01T15:43:34,45
2016-01-01T15:45:24,0
2016-01-01T16:15:36,45
2016-01-01T16:19:19,0
2016-01-01T16:24:58,45
2016-01-01T16:31:23,0
2016-01-01T17:29:22,45
2016-01-01T17:30:24,0
2016-01-01T18:10:00,45
2016-01-01T18:23:08,0
2016-01-01T18:27:08,45
2016-01-01T18:55:08,0
2016-01-02T08:40:44,45
2016-01-02T09:00:28,0
2016-01-02T13:38:44,45
2016-01-02T13:43:09,0
2016-01-03T10:00:42,45
2016-01-03T10:09:00,0
2016-01-04T08:56:52,45
2016-01-04T09:02:59,0
2016-01-04T10:23:21,45
2016-01-04T10:48:48,0
2016-01-04T10:57:13,45
2016-01-04T11:05:23,0
2016-01-04T12:01:20,45
2016-01-04T12:09:36,0
2016-01-04T12:20:18,45
2016-01-04T12:35:09,0
2016-01-04T13:06:47,45
2016-01-04T13:09:11,0
2016-01-04T13:13:53,45
2016-01-04T14:11:22,0
2016-01-04T14:18:11,45
2016-01-04T14:29:46,0
2016-01-04T14:46:08,45
2016-01-04T15:46:20,0
2016-01-04T15:47:20,45
2016-01-04T16:03:34,0
2016-01-04T17:33:18,45
2016-01-04T17:56:32,0
2016-01-04T18:01:07,45
2016-01-04T18:03:14,0
2016-01-04T18:26:08,45
2016-01-04T18:37:15,0
2016-01-05T08:40:19,45
2016-01-05T09:17:16,0
2016-01-05T09:23:26,45
2016-01-05T09:29:20,0
2016-01-05T09:41:44,45
2016-01-05T09:51:54,0
2016-01-05T10:00:50,45
2016-01-05T10:06:25,0
2016-01-05T10:17:35,45
2016-01-05T10:19:56,0
2016-01-05T10:36:16,45
2016-01-05T10:44:15,0
2016-01-05T10:44:16,45
2016-01-05T11:03:54,0
2016-01-05T11:06:38,45
2016-01-05T11:23:29,0
2016-01-05T11:59:19,45
2016-01-05T12:10:07,0
2016-01-05T12:55:30,45
2016-01-05T12:55:41,0
2016-01-05T13:00:34,45
2016-01-05T13:36:20,0
2016-01-05T13:42:50,45
2016-01-05T15:04:39,0
2016-01-05T15:39:56,45
2016-01-05T16:27:39,0
2016-01-05T16:35:08,45
2016-01-05T16:35:20,0
2016-01-05T16:36:17,45
2016-01-05T16:43:24,0
2016-01-05T18:22:17,45
2016-01-05T18:23:24,0
2016-01-06T08:32:44,45
2016-01-06T08:33:48,0
2016-01-06T08:34:12,45
2016-01-06T08:48:35,0
2016-01-06T09:30:31,45
2016-01-06T09:37:45,0
2016-01-06T09:39:01,45
2016-01-06T09:59:02,0
2016-01-06T10:10:40,45
2016-01-06T10:26:19,0
2016-01-06T10:54:11,45
2016-01-06T11:06:26,0
2016-01-06T11:13:26,45
2016-01-06T11:18:48,0
2016-01-06T12:26:37,45
2016-01-06T12:39:53,0
2016-01-06T12:40:59,45
2016-01-06T12:45:36,0
2016-01-06T12:51:54,45
2016-01-06T13:02:42,0
2016-01-06T13:08:02,45
2016-01-06T13:15:07,0
2016-01-06T13:21:38,45
2016-01-06T14:00:41,0
2016-01-06T14:32:42,45
2016-01-06T14:55:56,0
2016-01-06T15:05:52,45
2016-01-06T15:17:50,0
2016-01-06T15:18:13,45
2016-01-06T17:05:05,0
2016-01-06T17:38:20,45
2016-01-06T17:55:03,0
2016-01-07T09:48:56,45
2016-01-07T09:59:15,0
2016-01-07T10:34:27,45
2016-01-07T11:15:27,0
2016-01-07T11:29:09,45
2016-01-07T11:41:13,0
2016-01-07T12:34:17,45
2016-01-07T12:35:29,0
2016-01-07T13:11:51,45
2016-01-07T13:14:17,0
2016-01-07T14:08:00,45
2016-01-07T14:09:07,0
2016-01-07T14:17:15,45
2016-01-07T15:07:43,0
2016-01-07T15:37:17,45
2016-01-07T15:59:29,0
2016-01-07T17:10:52,45
2016-01-07T17:21:55,0
2016-01-07T17:56:13,45
2016-01-07T17:59:00,0
2016-01-07T18:32:35,45
2016-01-07T18:37:02,0
2016-01-07T20:59:16,45
2016-01-07T20:59:49,0
2016-01-08T08:59:36,45
2016-01-08T11:20:43,0
2016-01-08T11:26:00,45
2016-01-08T11:26:29,0
2016-01-08T11:28:01,45
2016-01-08T11:57:40,0
2016-01-08T12:47:05,45
2016-01-08T12:49:47,0
2016-01-08T13:20:12,45
2016-01-08T13:32:37,0
2016-01-08T13:56:08,45
2016-01-08T14:03:05,0
2016-01-08T14:23:04,45
2016-01-08T14:26:57,0
2016-01-08T14:50:34,45
2016-01-08T15:00:23,0
2016-01-08T15:08:02,45
2016-01-08T15:32:47,0
2016-01-08T16:32:44,45
2016-01-08T16:43:14,0
2016-01-08T16:55:51,45
2016-01-08T17:04:52,0
2016-01-08T17:08:44,45
2016-01-08T17:29:36,0
2016-01-08T17:34:27,45
2016-01-08T17:40:05,0
2016-01-08T19:15:48,45
2016-01-08T19:33:18,0
2016-01-09T09:16:58,45
2016-01-09T10:08:39,0
2016-01-09T11:58:54,45
2016-01-09T12:22:46,0
2016-01-11T09:04:36,45
2016-01-11T09:16:53,0
2016-01-11T09:19:04,45
2016-01-11T09:20:11,0
2016-01-11T10:28:19,45
2016-01-11T10:36:50,0
2016-01-11T10:51:18,45
2016-01-11T11:07:06,0
2016-01-11T11:33:45,45
2016-01-11T11:43:55,0
2016-01-11T13:00:56,45
2016-01-11T13:11:19,0
2016-01-11T13:14:17,45
2016-01-11T13:22:54,0
2016-01-11T13:47:54,45
2016-01-11T15:02:04,0
2016-01-11T15:34:53,45
2016-01-11T16:55:50,0
2016-01-11T17:30:59,45
2016-01-11T17:51:21,0
2016-01-11T17:57:41,45
2016-01-11T18:02:21,0
2016-01-11T18:33:37,45
