time,watts
2016-01-01T06:31:41,0
2016-01-01T08:49:33,45
2016-01-01T09:18:06,0
2016-01-01T09:53:10,45
2016-01-01T10:46:59,0
2016-01-01T10:57:20,45
2016-01-01T12:40:56,0
2016-01-01T13:39:59,45
2016-01-01T13:44:36,0
2016-01-01T13:50:09,45
2016-01-01T13:50:36,0
2016-01-01T13:54:29,45
2016-01-01T13:59:46,0
2016-01-01T14:00:53,45
2016-01-01T14:18:52,0
2016-01-01T14:22:55,45
2016-01-01T14:52:53,0
2016-01-01T14:58:02,45
2016-01-01T15:17:12,0
2016-01-01T15:21:10,45
2016-01-01T15:30:47,0
2016-01-01T15:37:06,45
2016-01-01T15:59:10,0
2016-01-01T17:47:09,45
2016-01-01T17:58:56,0
2016-01-01T18:11:38,45
2016-01-01T18:18:09,0
2016-01-01T20:16:21,45
2016-01-01T20:25:18,0
2016-01-02T09:07:45,45
2016-01-02T09:27:21,0
2016-01-02T15:30:12,45
2016-01-02T15:36:54,0
2016-01-02T16:42:19,45
2016-01-02T16:53:11,0
2016-01-03T09:38:09,45
2016-01-03T09:55:43,0
2016-01-03T14:28:00,45
2016-01-03T14:41:11,0
2016-01-03T17:13:57,45
2016-01-03T17:25:27,0
2016-01-04T07:30:34,45
2016-01-04T07:35:00,0
2016-01-04T08:01:08,45
2016-01-04T08:07:05,0
2016-01-04T08:38:30,45
2016-01-04T08:50:45,0
2016-01-04T09:03:12,45
2016-01-04T09:08:33,0
2016-01-04T09:52:13,45
2016-01-04T10:55:41,0
2016-01-04T12:05:35,45
2016-01-04T12:10:53,0
2016-01-04T13:05:31,45
2016-01-04T13:13:53,0
2016-01-04T13:17:00,45
2016-01-04T13:35:41,0
2016-01-04T13:42:11,45
2016-01-04T13:49:48,0
2016-01-04T13:50:47,45
2016-01-04T13:59:28,0
2016-01-04T14:15:41,45
2016-01-04T14:18:26,0
2016-01-04T14:50:13,45
2016-01-04T16:25:52,0
2016-01-04T16:40:55,45
2016-01-04T16:45:06,0
2016-01-04T17:31:03,45
2016-01-04T18:02:49,0
2016-01-04T18:04:06,45
2016-01-04T18:05:25,0
2016-01-04T18:44:47,45
2016-01-04T19:00:44,0
2016-01-04T22:04:18,45
2016-01-04T22:05:00,0
2016-01-05T07:45:46,45
2016-01-05T09:06:11,0
2016-01-05T09:41:32,45
2016-01-05T09:51:04,0
2016-01-05T09:52:20,45
2016-01-05T09:53:24,0
2016-01-05T10:12:04,45
2016-01-05T11:11:21,0
2016-01-05T11:21:59,45
2016-01-05T11:23:13,0
2016-01-05T11:59:50,45
2016-01-05T12:12:54,0
2016-01-05T12:13:37,45
2016-01-05T12:32:36,0
2016-01-05T13:26:36,45
2016-01-05T13:36:31,0
2016-01-05T13:50:19,45
2016-01-05T13:53:42,0
2016-01-05T14:20:27,45
2016-01-05T14:29:47,0
2016-01-05T14:29:51,45
2016-01-05T14:36:41,0
2016-01-05T14:43:52,45
2016-01-05T14:49:27,0
2016-01-05T14:58:51,45
2016-01-05T15:08:02,0
2016-01-05T15:52:55,45
2016-01-05T16:47:15,0
2016-01-05T17:02:08,45
2016-01-05T18:14:57,0
2016-01-06T09:00:51,45
2016-01-06T09:31:43,0
2016-01-06T09:57:34,45
2016-01-06T11:44:53,0
2016-01-06T11:58:43,45
2016-01-06T12:04:54,0
2016-01-06T12:38:58,45
2016-01-06T13:30:04,0
2016-01-06T13:52:02,45
2016-01-06T14:18:47,0
2016-01-06T14:20:12,45
2016-01-06T14:21:14,0
2016-01-06T14:50:29,45
2016-01-06T15:16:27,0
2016-01-06T15:23:06,45
2016-01-06T15:43:02,0
2016-01-06T15:46:47,45
2016-01-06T16:03:46,0
2016-01-06T16:40:42,45
2016-01-06T16:50:56,0
2016-01-06T16:59:14,45
2016-01-06T17:02:06,0
2016-01-06T17:22:07,45
2016-01-06T17:39:12,0
2016-01-06T18:26:21,45
2016-01-06T18:30:56,0
2016-01-06T19:58:02,45
2016-01-06T20:23:49,0
2016-01-07T09:31:23,45
2016-01-07T09:48:56,0
2016-01-07T10:20:57,45
2016-01-07T10:33:12,0
2016-01-07T10:36:34,45
2016-01-07T10:50:59,0
