time,watts
2016-01-01T06:31:41,0
2016-01-01T08:45:02,60
2016-01-01T09:58:31,0
2016-01-01T10:09:02,60
2016-01-01T10:35:02,0
2016-01-01T10:42:44,60
2016-01-01T11:29:30,0
2016-01-01T12:16:23,60
2016-01-01T12:32:24,0
2016-01-01T13:02:46,60
2016-01-01T13:16:50,0
2016-01-01T13:58:27,60
2016-01-01T14:11:53,0
2016-01-01T15:26:07,60
2016-01-01T15:48:11,0
2016-01-01T15:58:10,60
2016-01-01T15:58:56,0
2016-01-01T16:02:10,60
2016-01-01T16:14:15,0
2016-01-01T16:31:50,60
2016-01-01T17:03:51,0
2016-01-01T18:05:24,60
2016-01-01T18:19:35,0
2016-01-02T14:18:41,60
2016-01-02T14:20:39,0
2016-01-02T19:48:30,60
2016-01-02T20:02:05,0
2016-01-03T10:03:10,60
2016-01-03T10:07:11,0
2016-01-03T14:12:06,60
2016-01-03T14:28:00,0
2016-01-03T16:49:04,60
2016-01-03T17:03:28,0
2016-01-04T08:49:35,60
2016-01-04T08:49:51,0
2016-01-04T09:07:15,60
2016-01-04T10:08:26,0
2016-01-04T10:16:32,60
2016-01-04T10:19:44,0
2016-01-04T10:29:31,60
2016-01-04T11:05:51,0
2016-01-04T11:26:05,60
2016-01-04T11:38:07,0
2016-01-04T12:50:30,60
2016-01-04T13:32:19,0
2016-01-04T13:34:31,60
2016-01-04T13:45:57,0
2016-01-04T14:18:00,60
2016-01-04T14:19:13,0
2016-01-04T14:30:04,60
2016-01-04T15:00:55,0
2016-01-04T15:10:18,60
2016-01-04T15:18:47,0
2016-01-04T15:25:55,60
2016-01-04T15:33:47,0
2016-01-04T15:37:54,60
2016-01-04T15:41:53,0
2016-01-04T16:08:46,60
2016-01-04T16:53:39,0
2016-01-04T18:06:59,60
2016-01-04T18:21:16,0
2016-01-04T19:54:46,60
2016-01-04T19:54:47,0
2016-01-05T09:03:56,60
2016-01-05T09:13:55,0
2016-01-05T09:32:55,60
2016-01-05T10:42:00,0
2016-01-05T10:43:24,60
2016-01-05T10:49:29,0
2016-01-05T11:00:40,60
2016-01-05T11:31:06,0
2016-01-05T11:32:06,60
2016-01-05T11:34:03,0
2016-01-05T11:37:10,60
2016-01-05T11:42:30,0
2016-01-05T14:00:48,60
2016-01-05T14:25:23,0
2016-01-05T14:50:58,60
2016-01-05T15:01:59,0
2016-01-05T15:24:22,60
2016-01-05T15:25:21,0
2016-01-05T15:26:29,60
2016-01-05T15:59:13,0
2016-01-05T16:25:29,60
2016-01-05T16:44:26,0
2016-01-05T17:04:14,60
2016-01-05T17:14:19,0
2016-01-05T17:46:54,60
2016-01-05T17:47:45,0
2016-01-05T17:54:03,60
2016-01-05T18:17:18,0
2016-01-06T08:33:36,60
2016-01-06T08:54:11,0
2016-01-06T10:32:14,60
2016-01-06T10:36:26,0
2016-01-06T10:59:28,60
2016-01-06T11:02:15,0
2016-01-06T11:04:14,60
2016-01-06T11:17:07,0
2016-01-06T11:31:16,60
2016-01-06T11:40:09,0
2016-01-06T12:10:59,60
2016-01-06T12:20:25,0
2016-01-06T12:26:57,60
2016-01-06T12:30:45,0
2016-01-06T13:42:15,60
2016-01-06T15:53:43,0
2016-01-06T16:37:27,60
2016-01-06T17:47:13,0
2016-01-06T17:53:11,60
2016-01-06T18:22:44,0
2016-01-06T18:25:32,60
2016-01-06T18:50:04,0
2016-01-07T08:23:25,60
2016-01-07T08:26:37,0
2016-01-07T09:26:45,60
2016-01-07T09:28:43,0
2016-01-07T09:30:59,60
2016-01-07T09:31:01,0
2016-01-07T09:33:58,60
2016-01-07T09:34:32,0
2016-01-07T09:53:12,60
2016-01-07T10:26:36,0
2016-01-07T10:30:01,60
2016-01-07T10:36:34,0
2016-01-07T11:13:01,60
2016-01-07T11:15:19,0
2016-01-07T11:21:50,60
2016-01-07T11:30:27,0
2016-01-07T11:31:45,60
2016-01-07T11:44:21,0
2016-01-07T13:05:59,60
2016-01-07T13:07:46,0
2016-01-07T13:31:41,60
2016-01-07T14:17:00,0
2016-01-07T15:00:36,60
2016-01-07T15:04:00,0
2016-01-07T15:15:31,60
2016-01-07T16:13:59,0
2016-01-07T16:44:10,60
2016-01-07T16:44:35,0
2016-01-07T16:52:12,60
2016-01-07T17:40:21,0
2016-01-07T18:14:08,60
2016-01-07T18:20:45,0
2016-01-07T20:59:49,60
2016-01-07T21:00:39,0
2016-01-08T08:22:04,60
2016-01-08T08:23:00,0
2016-01-08T10:16:06,60
2016-01-08T10:35:11,0
2016-01-08T10:46:29,60
2016-01-08T10:56:00,0
2016-01-08T10:56:05,60
2016-01-08T11:14:13,0
2016-01-08T11:30:34,60
2016-01-08T11:32:08,0
2016-01-08T11:43:02,60
2016-01-08T11:43:38,0
2016-01-08T11:48:20,60
2016-01-08T12:42:04,0
2016-01-08T13:11:23,60
2016-01-08T13:16:04,0
2016-01-08T13:56:19,60
2016-01-08T13:58:33,0
2016-01-08T14:08:12,60
2016-01-08T14:09:02,0
2016-01-08T14:12:22,60
2016-01-08T14:23:24,0
2016-01-08T14:31:11,60
2016-01-08T15:00:18,0
2016-01-08T15:04:27,60
2016-01-08T15:19:11,0
2016-01-08T15:27:25,60
2016-01-08T15:34:01,0
2016-01-08T15:42:07,60
2016-01-08T15:48:16,0
2016-01-08T16:08:57,60
2016-01-08T16:11:18,0
2016-01-08T17:05:08,60
2016-01-08T17:21:36,0
2016-01-08T17:26:57,60
2016-01-08T17:31:00,0
2016-01-08T18:08:09,60
2016-01-08T18:09:07,0
2016-01-08T18:30:09,60
2016-01-08T18:32:45,0
2016-01-09T08:25:17,60
2016-01-09T08:31:23,0
2016-01-09T08:31:48,60
2016-01-09T08:36:43,0
2016-01-09T09:39:24,60
2016-01-09T09:48:54,0
2016-01-09T10:06:25,60
2016-01-09T10:16:06,0
2016-01-09T12:16:57,60
2016-01-09T12:36:31,0
2016-01-09T12:53:17,60
2016-01-09T13:03:37,0
2016-01-09T15:57:32,60
2016-01-09T15:58:38,0
2016-01-09T18:38:13,60
2016-01-09T18:52:34,0
2016-01-10T12:43:33,60
2016-01-10T12:43:47,0
2016-01-11T07:43:45,60
2016-01-11T07:49:27,0
2016-01-11T08:20:43,60
2016-01-11T08:22:48,0
2016-01-11T09:10:56,60
2016-01-11T09:23:45,0
2016-01-11T09:31:29,60
2016-01-11T09:36:00,0
2016-01-11T10:08:10,60
2016-01-11T10:54:47,0
2016-01-11T10:58:16,60
2016-01-11T11:03:53,0
2016-01-11T11:44:24,60
2016-01-11T12:16:32,0
2016-01-11T14:02:44,60
2016-01-11T14:07:54,0
2016-01-11T15:23:30,60
2016-01-11T15:54:19,0
2016-01-11T16:25:36,60
2016-01-11T16:31:34,0
2016-01-11T17:08:24,60
2016-01-11T17:35:38,0
2016-01-12T08:27:21,60
2016-01-12T09:11:23,0
2016-01-12T09:35:34,60
2016-01-12T09:35:35,0
2016-01-12T09:40:57,60
2016-01-12T09:56:49,0
2016-01-12T10:34:53,60
2016-01-12T10:35:33,0
2016-01-12T10:48:17,60
2016-01-12T11:50:57,0
2016-01-12T12:10:15,60
2016-01-12T12:15:23,0
2016-01-12T12:43:53,60
2016-01-12T13:01:43,0
2016-01-12T13:10:04,60
2016-01-12T13:16:17,0
2016-01-12T13:26:46,60
2016-01-12T13:33:55,0
2016-01-12T14:07:47,60
2016-01-12T14:21:56,0
2016-01-12T14:57:21,60
2016-01-12T15:17:21,0
2016-01-12T15:42:25,60
2016-01-12T15:54:05,0
2016-01-12T15:54:44,60
2016-01-12T16:01:53,0
2016-01-12T17:12:12,60
2016-01-12T17:40:07,0
2016-01-12T18:01:43,60
2016-01-12T18:19:35,0
2016-01-13T06:39:33,60
2016-01-13T07:00:57,0
2016-01-13T08:59:11,60
2016-01-13T09:02:17,0
2016-01-13T09:47:40,60
2016-01-13T10:08:48,0
2016-01-13T10:09:04,60
2016-01-13T10:11:10,0
2016-01-13T11:30:58,60
2016-01-13T11:42:45,0
2016-01-13T12:10:11,60
2016-01-13T12:12:32,0
2016-01-13T13:03:38,60
2016-01-13T13:07:25,0
2016-01-13T14:07:02,60
2016-01-13T14:23:59,0
2016-01-13T14:30:40,60
2016-01-13T15:02:22,0
2016-01-13T15:06:52,60
2016-01-13T15:46:44,0
2016-01-13T16:03:25,60
2016-01-13T17:32:00,0
2016-01-13T17:48:14,60
2016-01-13T17:56:05,0
2016-01-13T18:18:02,60
2016-01-13T18:21:18,0
2016-01-14T08:57:37,60
2016-01-14T09:19:14,0
2016-01-14T09:39:07,60
2016-01-14T09:53:34,0
2016-01-14T09:57:53,60
2016-01-14T10:12:07,0
2016-01-14T10:13:23,60
2016-01-14T11:00:54,0
2016-01-14T11:04:31,60
2016-01-14T11:37:38,0
2016-01-14T11:48:40,60
2016-01-14T11:52:42,0
2016-01-14T11:55:56,60
2016-01-14T12:05:39,0
2016-01-14T12:20:12,60
2016-01-14T12:27:32,0
2016-01-14T12:45:39,60
2016-01-14T13:02:52,0
2016-01-14T13:35:03,60
2016-01-14T14:24:10,0
2016-01-14T14:35:21,60
2016-01-14T14:50:37,0
2016-01-14T14:57:37,60
2016-01-14T15:12:59,0
2016-01-14T15:42:46,60
2016-01-14T15:46:14,0
2016-01-14T16:00:24,60
2016-01-14T16:01:49,0
2016-01-14T16:09:12,60
2016-01-14T16:25:03,0
2016-01-14T16:36:22,60
2016-01-14T17:16:59,0
2016-01-14T18:04:23,60
2016-01-14T18:20:20,0
2016-01-14T18:41:12,60
2016-01-14T19:02:02,0
2016-01-14T19:15:59,60
2016-01-14T19:22:57,0
2016-01-15T08:27:45,60
2016-01-15T08:44:31,0
2016-01-15T10:44:50,60
2016-01-15T11:51:36,0
2016-01-15T12:27:26,60
2016-01-15T12:29:13,0
2016-01-15T12:39:28,60
2016-01-15T12:40:43,0
2016-01-15T12:52:00,60
2016-01-15T13:45:51,0
2016-01-15T13:46:30,60
2016-01-15T13:59:27,0
2016-01-15T14:10:56,60
2016-01-15T14:53:33,0
