time,watts
2016-01-01T06:31:41,45
2016-01-01T07:04:42,0
2016-01-01T07:09:25,45
2016-01-01T07:12:56,0
2016-01-01T07:47:46,45
2016-01-01T08:07:35,0
2016-01-01T08:51:59,45
2016-01-01T08:53:45,0
2016-01-01T09:06:38,45
2016-01-01T09:24:44,0
2016-01-01T09:31:05,45
2016-01-01T09:33:30,0
2016-01-01T10:15:18,45
2016-01-01T10:32:19,0
2016-01-01T10:43:41,45
2016-01-01T10:46:10,0
2016-01-01T10:55:48,45
2016-01-01T11:13:47,0
2016-01-01T11:14:36,45
2016-01-01T11:20:39,0
2016-01-01T11:26:01,45
2016-01-01T11:27:09,0
2016-01-01T12:24:46,45
2016-01-01T12:31:48,0
2016-01-01T13:35:49,45
2016-01-01T13:50:07,0
2016-01-01T14:54:08,45
2016-01-01T14:54:19,0
2016-01-01T15:14:09,45
2016-01-01T15:26:54,0
2016-01-01T15:37:23,45
2016-01-01T15:39:22,0
2016-01-01T15:57:24,45
2016-01-01T16:08:36,0
2016-01-01T16:30:58,45
2016-01-01T16:49:46,0
2016-01-01T17:34:19,45
2016-01-01T17:36:05,0
2016-01-01T17:58:03,45
2016-01-01T18:27:57,0
2016-01-01T19:23:06,45
2016-01-01T19:30:38,0
2016-01-02T09:43:54,45
2016-01-02T09:53:07,0
2016-01-02T10:05:19,45
2016-01-02T10:10:25,0
2016-01-02T10:50:42,45
2016-01-02T10:56:38,0
2016-01-02T14:31:00,45
2016-01-02T14:38:12,0
2016-01-02T14:55:03,45
2016-01-02T15:38:02,0
2016-01-02T16:00:52,45
2016-01-02T16:03:51,0
2016-01-02T18:46:15,45
2016-01-02T19:03:52,0
2016-01-03T17:03:28,45
2016-01-03T17:10:14,0
2016-01-04T07:36:58,45
2016-01-04T07:39:34,0
2016-01-04T07:44:47,45
2016-01-04T07:57:45,0
2016-01-04T08:06:30,45
2016-01-04T08:10:27,0
2016-01-04T10:15:09,45
2016-01-04T10:24:10,0
2016-01-04T10:47:37,45
2016-01-04T10:49:54,0
2016-01-04T11:15:53,45
2016-01-04T11:27:10,0
2016-01-04T11:52:13,45
2016-01-04T12:35:32,0
2016-01-04T14:02:48,45
2016-01-04T14:06:41,0
2016-01-04T14:21:12,45
2016-01-04T14:25:59,0
2016-01-04T14:48:02,45
2016-01-04T15:01:27,0
2016-01-04T15:08:08,45
2016-01-04T15:10:18,0
2016-01-04T16:01:41,45
2016-01-04T17:00:20,0
2016-01-04T17:59:22,45
2016-01-04T18:07:01,0
2016-01-04T20:18:49,45
2016-01-04T20:44:56,0
2016-01-05T09:38:31,45
2016-01-05T10:04:40,0
2016-01-05T10:05:36,45
2016-01-05T10:09:45,0
2016-01-05T10:36:43,45
2016-01-05T11:37:10,0
2016-01-05T13:06:01,45
2016-01-05T13:24:03,0
2016-01-05T13:38:10,45
2016-01-05T13:40:52,0
2016-01-05T13:43:38,45
2016-01-05T13:47:13,0
2016-01-05T14:30:41,45
2016-01-05T14:39:27,0
2016-01-05T14:59:14,45
2016-01-05T15:49:53,0
2016-01-05T16:17:59,45
2016-01-05T16:37:36,0
2016-01-05T17:08:06,45
2016-01-05T17:10:08,0
2016-01-05T17:19:42,45
2016-01-05T17:29:09,0
2016-01-05T17:33:26,45
2016-01-05T17:37:27,0
2016-01-05T17:56:28,45
2016-01-05T18:02:04,0
2016-01-05T18:23:12,45
2016-01-05T18:56:04,0
2016-01-05T19:03:26,45
2016-01-05T19:14:02,0
2016-01-05T20:28:46,45
2016-01-05T20:54:16,0
2016-01-06T09:32:17,45
2016-01-06T09:33:01,0
2016-01-06T09:37:59,45
2016-01-06T09:43:26,0
2016-01-06T09:56:08,45
2016-01-06T09:58:33,0
2016-01-06T10:12:48,45
2016-01-06T12:19:11,0
2016-01-06T12:30:02,45
2016-01-06T12:36:09,0
2016-01-06T12:44:37,45
2016-01-06T13:16:20,0
2016-01-06T13:33:44,45
2016-01-06T13:36:15,0
2016-01-06T13:45:46,45
2016-01-06T13:58:21,0
2016-01-06T14:07:29,45
2016-01-06T15:05:52,0
2016-01-06T15:10:51,45
2016-01-06T15:48:25,0
2016-01-06T15:49:11,45
2016-01-06T16:24:58,0
2016-01-06T16:28:27,45
2016-01-06T16:39:16,0
2016-01-06T16:48:42,45
2016-01-06T16:58:06,0
2016-01-06T17:03:00,45
2016-01-06T17:33:34,0
2016-01-06T17:39:25,45
2016-01-06T17:40:42,0
2016-01-07T07:52:18,45
2016-01-07T07:54:04,0
2016-01-07T08:12:04,45
2016-01-07T08:18:26,0
2016-01-07T08:20:26,45
2016-01-07T08:38:41,0
2016-01-07T08:39:41,45
2016-01-07T09:36:15,0
2016-01-07T09:52:50,45
2016-01-07T10:09:46,0
2016-01-07T10:18:38,45
2016-01-07T10:26:59,0
2016-01-07T10:54:47,45
2016-01-07T11:05:06,0
2016-01-07T11:16:20,45
2016-01-07T11:28:34,0
2016-01-07T11:32:55,45
2016-01-07T12:46:13,0
2016-01-07T12:52:15,45
2016-01-07T12:59:12,0
2016-01-07T13:18:02,45
2016-01-07T13:27:43,0
2016-01-07T13:37:45,45
2016-01-07T13:55:58,0
2016-01-07T14:27:08,45
2016-01-07T14:32:33,0
2016-01-07T14:34:56,45
2016-01-07T14:45:07,0
2016-01-07T14:47:39,45
2016-01-07T14:54:29,0
2016-01-07T16:09:51,45
2016-01-07T16:49:30,0
2016-01-07T17:07:51,45
2016-01-07T17:08:01,0
2016-01-07T17:17:12,45
2016-01-07T17:40:29,0
2016-01-07T17:41:45,45
2016-01-07T18:35:42,0
2016-01-07T19:32:54,45
2016-01-07T19:58:26,0
2016-01-07T20:20:16,45
2016-01-07T20:23:30,0
2016-01-08T09:17:10,45
2016-01-08T09:25:43,0
2016-01-08T10:10:58,45
2016-01-08T10:19:17,0
2016-01-08T11:13:33,45
