time,watts
2016-01-01T06:31:41,0
2016-01-01T08:02:16,60
2016-01-01T08:08:52,0
2016-01-01T09:21:23,60
2016-01-01T09:25:51,0
2016-01-01T09:34:37,60
2016-01-01T09:38:45,0
2016-01-01T09:43:08,60
2016-01-01T10:25:32,0
2016-01-01T10:44:24,60
2016-01-01T11:06:28,0
2016-01-01T12:31:34,60
2016-01-01T12:35:49,0
2016-01-01T12:47:29,60
2016-01-01T13:36:19,0
2016-01-01T14:01:29,60
2016-01-01T14:04:10,0
2016-01-01T14:17:41,60
2016-01-01T14:39:31,0
2016-01-01T14:55:04,60
2016-01-01T15:28:13,0
2016-01-01T15:55:42,60
2016-01-01T15:57:30,0
2016-01-01T16:12:32,60
2016-01-01T16:16:07,0
2016-01-01T16:29:54,60
2016-01-01T16:42:12,0
2016-01-01T16:46:04,60
2016-01-01T17:43:56,0
2016-01-01T17:46:28,60
2016-01-01T18:10:00,0
2016-01-01T18:19:33,60
2016-01-01T19:10:13,0
2016-01-01T19:59:00,60
2016-01-01T20:03:58,0
2016-01-02T13:43:09,60
2016-01-02T13:46:45,0
2016-01-02T16:03:51,60
2016-01-02T16:07:37,0
2016-01-03T09:21:10,60
2016-01-03T09:32:27,0
2016-01-03T14:32:46,60
2016-01-03T14:33:26,0
2016-01-04T07:55:56,60
2016-01-04T08:27:35,0
2016-01-04T08:53:13,60
2016-01-04T09:09:45,0
2016-01-04T09:27:13,60
2016-01-04T09:33:17,0
2016-01-04T09:46:44,60
2016-01-04T10:17:46,0
2016-01-04T10:21:11,60
2016-01-04T10:55:41,0
2016-01-04T11:11:58,60
2016-01-04T11:30:05,0
2016-01-04T11:59:23,60
2016-01-04T12:17:08,0
2016-01-04T12:35:14,60
2016-01-04T12:50:51,0
2016-01-04T12:54:07,60
2016-01-04T13:52:59,0
2016-01-04T14:25:07,60
2016-01-04T14:55:51,0
2016-01-04T15:25:16,60
2016-01-04T15:58:27,0
2016-01-04T16:21:01,60
2016-01-04T16:21:29,0
2016-01-04T16:43:51,60
2016-01-04T16:47:02,0
2016-01-04T17:12:02,60
2016-01-04T17:50:43,0
2016-01-04T18:22:04,60
2016-01-04T19:00:00,0
2016-01-05T06:30:22,60
2016-01-05T06:31:25,0
2016-01-05T08:58:57,60
2016-01-05T09:03:35,0
2016-01-05T09:12:10,60
2016-01-05T09:14:09,0
2016-01-05T09:29:20,60
2016-01-05T09:39:33,0
2016-01-05T10:00:29,60
2016-01-05T10:04:27,0
2016-01-05T10:13:50,60
2016-01-05T10:36:43,0
2016-01-05T11:04:15,60
2016-01-05T11:24:25,0
2016-01-05T12:49:18,60
2016-01-05T13:19:20,0
2016-01-05T13:19:24,60
2016-01-05T13:25:20,0
2016-01-05T13:29:46,60
2016-01-05T13:38:47,0
2016-01-05T13:40:33,60
2016-01-05T14:53:56,0
2016-01-05T15:02:51,60
2016-01-05T16:47:51,0
2016-01-05T18:50:47,60
2016-01-05T18:55:00,0
2016-01-06T08:42:42,60
2016-01-06T08:57:31,0
2016-01-06T09:18:11,60
2016-01-06T09:32:17,0
2016-01-06T10:21:19,60
2016-01-06T10:39:09,0
2016-01-06T11:02:15,60
2016-01-06T11:16:21,0
2016-01-06T11:20:21,60
2016-01-06T11:21:36,0
2016-01-06T11:43:29,60
2016-01-06T11:46:16,0
2016-01-06T12:19:11,60
2016-01-06T13:06:40,0
2016-01-06T13:14:21,60
2016-01-06T13:23:28,0
2016-01-06T13:31:40,60
2016-01-06T13:38:53,0
2016-01-06T14:07:01,60
2016-01-06T14:37:57,0
2016-01-06T14:53:14,60
2016-01-06T15:01:05,0
2016-01-06T15:16:27,60
2016-01-06T15:46:47,0
2016-01-06T16:04:42,60
2016-01-06T16:09:23,0
2016-01-06T17:19:27,60
2016-01-06T18:19:25,0
2016-01-06T18:39:46,60
2016-01-06T18:49:09,0
2016-01-06T18:54:27,60
2016-01-06T18:57:46,0
2016-01-07T09:03:57,60
2016-01-07T09:55:48,0
2016-01-07T10:03:17,60
2016-01-07T10:04:37,0
2016-01-07T10:04:48,60
2016-01-07T10:07:07,0
2016-01-07T10:08:38,60
2016-01-07T11:48:24,0
2016-01-07T12:59:11,60
2016-01-07T13:13:44,0
2016-01-07T13:23:01,60
2016-01-07T13:24:38,0
2016-01-07T13:32:25,60
2016-01-07T13:36:47,0
2016-01-07T13:37:19,60
2016-01-07T13:45:15,0
2016-01-07T14:24:33,60
2016-01-07T14:39:06,0
2016-01-07T14:43:38,60
2016-01-07T15:28:08,0
2016-01-07T15:33:03,60
2016-01-07T15:57:21,0
2016-01-07T17:18:50,60
2016-01-07T17:29:40,0
2016-01-07T18:02:39,60
2016-01-07T18:03:24,0
2016-01-07T18:16:49,60
2016-01-07T18:42:19,0
2016-01-08T08:41:04,60
2016-01-08T09:36:28,0
2016-01-08T09:53:06,60
2016-01-08T09:54:26,0
2016-01-08T10:20:03,60
2016-01-08T11:38:48,0
2016-01-08T12:09:52,60
2016-01-08T12:13:31,0
2016-01-08T12:20:34,60
2016-01-08T12:20:40,0
2016-01-08T12:51:42,60
2016-01-08T12:55:13,0
2016-01-08T13:10:12,60
2016-01-08T13:21:06,0
2016-01-08T13:34:35,60
2016-01-08T13:57:18,0
2016-01-08T15:44:00,60
2016-01-08T15:59:07,0
2016-01-08T16:01:11,60
2016-01-08T16:03:41,0
2016-01-08T18:09:44,60
2016-01-08T18:39:28,0
2016-01-09T09:56:46,60
2016-01-09T09:57:00,0
2016-01-09T10:43:05,60
2016-01-09T10:44:17,0
2016-01-09T12:48:49,60
2016-01-09T12:53:09,0
2016-01-09T16:15:54,60
2016-01-09T16:21:02,0
2016-01-11T07:49:27,60
2016-01-11T07:51:10,0
2016-01-11T08:11:20,60
2016-01-11T08:14:37,0
2016-01-11T09:13:37,60
2016-01-11T09:25:58,0
2016-01-11T09:46:40,60
2016-01-11T10:18:37,0
2016-01-11T10:52:21,60
2016-01-11T11:07:07,0
2016-01-11T11:27:07,60
2016-01-11T11:52:45,0
2016-01-11T13:24:21,60
2016-01-11T13:30:49,0
2016-01-11T13:33:36,60
2016-01-11T13:45:18,0
2016-01-11T13:54:04,60
2016-01-11T14:04:46,0
2016-01-11T14:07:54,60
2016-01-11T14:30:11,0
2016-01-11T14:40:07,60
2016-01-11T14:54:04,0
2016-01-11T15:17:01,60
2016-01-11T15:44:15,0
2016-01-11T16:17:25,60
2016-01-11T16:20:50,0
2016-01-11T16:32:36,60
2016-01-11T16:47:04,0
2016-01-11T17:38:09,60
2016-01-11T17:41:58,0
2016-01-11T18:09:42,60
2016-01-11T18:10:21,0
2016-01-11T20:06:49,60
2016-01-11T20:07:14,0
2016-01-12T08:03:55,60
2016-01-12T08:28:59,0
2016-01-12T09:33:31,60
2016-01-12T09:44:59,0
2016-01-12T09:53:52,60
2016-01-12T09:56:09,0
2016-01-12T10:35:12,60
2016-01-12T11:20:04,0
2016-01-12T11:50:57,60
2016-01-12T12:01:15,0
2016-01-12T12:07:29,60
2016-01-12T12:43:57,0
2016-01-12T13:06:04,60
2016-01-12T13:06:26,0
2016-01-12T14:04:16,60
2016-01-12T14:09:03,0
2016-01-12T14:16:46,60
2016-01-12T14:36:22,0
2016-01-12T14:38:49,60
2016-01-12T14:42:45,0
2016-01-12T14:49:15,60
2016-01-12T14:52:08,0
2016-01-12T14:59:35,60
2016-01-12T15:26:19,0
2016-01-12T15:35:56,60
2016-01-12T16:09:09,0
2016-01-12T16:25:34,60
2016-01-12T16:26:57,0
2016-01-12T16:43:35,60
2016-01-12T17:17:45,0
2016-01-12T18:15:58,60
2016-01-12T18:19:26,0
2016-01-12T18:26:01,60
2016-01-12T18:51:44,0
2016-01-13T07:58:24,60
2016-01-13T08:33:35,0
2016-01-13T08:53:12,60
2016-01-13T08:57:15,0
2016-01-13T09:57:58,60
2016-01-13T09:58:13,0
2016-01-13T10:13:13,60
2016-01-13T10:17:19,0
2016-01-13T10:27:14,60
2016-01-13T10:36:26,0
2016-01-13T10:37:48,60
2016-01-13T11:35:23,0
2016-01-13T11:58:37,60
2016-01-13T12:03:52,0
2016-01-13T12:22:30,60
2016-01-13T12:51:20,0
2016-01-13T13:06:04,60
2016-01-13T13:52:34,0
2016-01-13T14:22:02,60
2016-01-13T14:30:40,0
2016-01-13T14:34:18,60
2016-01-13T14:58:26,0
2016-01-13T15:22:47,60
2016-01-13T15:29:58,0
2016-01-13T16:29:05,60
2016-01-13T17:27:28,0
2016-01-14T08:28:32,60
2016-01-14T08:36:05,0
2016-01-14T08:44:00,60
2016-01-14T09:06:37,0
2016-01-14T09:06:38,60
2016-01-14T09:10:55,0
2016-01-14T09:22:04,60
2016-01-14T09:23:09,0
2016-01-14T09:26:02,60
2016-01-14T09:26:14,0
2016-01-14T09:47:36,60
2016-01-14T10:33:23,0
2016-01-14T10:38:41,60
2016-01-14T10:41:50,0
2016-01-14T11:33:49,60
2016-01-14T12:16:23,0
2016-01-14T12:44:50,60
2016-01-14T13:20:21,0
2016-01-14T13:41:41,60
2016-01-14T14:53:06,0
2016-01-14T14:53:10,60
2016-01-14T14:58:16,0
2016-01-14T14:59:24,60
2016-01-14T15:10:07,0
2016-01-14T15:27:01,60
2016-01-14T16:27:43,0
2016-01-14T16:43:56,60
2016-01-14T16:51:13,0
2016-01-14T19:46:09,60
2016-01-14T19:51:48,0
2016-01-15T08:36:48,60
2016-01-15T08:42:53,0
2016-01-15T09:18:30,60
2016-01-15T09:25:30,0
2016-01-15T09:27:21,60
2016-01-15T09:37:47,0
2016-01-15T10:08:56,60
2016-01-15T10:09:20,0
2016-01-15T10:28:44,60
2016-01-15T10:36:52,0
2016-01-15T11:11:14,60
2016-01-15T11:14:00,0
2016-01-15T11:56:01,60
2016-01-15T12:13:08,0
2016-01-15T12:17:32,60
2016-01-15T12:37:41,0
2016-01-15T13:02:38,60
2016-01-15T13:23:01,0
2016-01-15T13:28:47,60
2016-01-15T13:35:48,0
2016-01-15T13:56:07,60
2016-01-15T14:02:32,0
2016-01-15T14:08:57,60
2016-01-15T14:13:16,0
2016-01-15T14:39:42,60
2016-01-15T14:58:22,0
2016-01-15T14:59:02,60
2016-01-15T15:04:35,0
2016-01-15T15:30:03,60
2016-01-15T16:23:56,0
2016-01-15T16:47:20,60
2016-01-15T17:50:37,0
2016-01-17T08:55:18,60
2016-01-17T09:00:25,0
2016-01-17T14:26:06,60
2016-01-17T14:34:00,0
2016-01-17T16:41:23,60
2016-01-17T16:58:02,0
2016-01-18T08:07:25,60
2016-01-18T08:41:11,0
2016-01-18T09:32:22,60
2016-01-18T09:52:39,0
2016-01-18T09:54:09,60
2016-01-18T10:10:32,0
2016-01-18T10:13:16,60
2016-01-18T10:40:55,0
2016-01-18T10:46:11,60
2016-01-18T10:46:52,0
2016-01-18T11:03:26,60
2016-01-18T11:14:05,0
2016-01-18T11:19:22,60
2016-01-18T11:22:46,0
2016-01-18T11:28:52,60
2016-01-18T11:34:12,0
2016-01-18T13:25:03,60
2016-01-18T14:16:34,0
2016-01-18T14:54:31,60
2016-01-18T15:00:14,0
2016-01-18T15:24:43,60
2016-01-18T16:32:31,0
2016-01-18T17:40:42,60
2016-01-18T18:08:19,0
2016-01-18T18:12:01,60
2016-01-18T18:41:45,0
2016-01-18T20:06:28,60
2016-01-18T20:16:48,0
2016-01-19T08:45:21,60
2016-01-19T09:02:57,0
2016-01-19T09:12:48,60
2016-01-19T09:45:59,0
2016-01-19T10:04:26,60
2016-01-19T10:11:25,0
2016-01-19T10:29:11,60
2016-01-19T11:17:42,0
2016-01-19T11:26:11,60
2016-01-19T12:02:07,0
2016-01-19T12:28:03,60
2016-01-19T12:29:00,0
2016-01-19T12:38:16,60
2016-01-19T12:41:46,0
2016-01-19T12:56:22,60
2016-01-19T12:59:15,0
2016-01-19T14:15:46,60
2016-01-19T14:24:41,0
2016-01-19T14:43:46,60
2016-01-19T15:01:24,0
2016-01-19T15:49:26,60
2016-01-19T16:28:04,0
2016-01-19T17:26:38,60
2016-01-19T18:38:33,0
2016-01-19T18:48:59,60
2016-01-19T18:50:05,0
2016-01-20T08:38:26,60
2016-01-20T08:49:13,0
2016-01-20T09:21:31,60
2016-01-20T09:25:24,0
2016-01-20T09:37:23,60
2016-01-20T09:38:12,0
2016-01-20T09:38:42,60
2016-01-20T09:50:27,0
2016-01-20T09:58:38,60
