time,watts
2016-01-01T06:31:41,0
2016-01-01T08:05:54,60
2016-01-01T08:09:58,0
2016-01-01T09:16:00,60
2016-01-01T09:41:33,0
2016-01-01T09:45:15,60
2016-01-01T10:10:35,0
2016-01-01T10:30:47,60
2016-01-01T10:59:02,0
2016-01-01T11:22:43,60
2016-01-01T11:39:31,0
2016-01-01T11:46:54,60
2016-01-01T12:06:58,0
2016-01-01T13:06:08,60
2016-01-01T13:28:10,0
2016-01-01T13:29:22,60
2016-01-01T14:12:11,0
2016-01-01T14:14:15,60
2016-01-01T14:42:58,0
2016-01-01T16:04:00,60
2016-01-01T17:16:15,0
2016-01-01T17:39:14,60
2016-01-01T17:45:24,0
2016-01-02T11:35:11,60
2016-01-02T11:39:13,0
2016-01-02T13:40:30,60
2016-01-02T13:56:59,0
2016-01-02T18:16:35,60
2016-01-02T18:38:20,0
2016-01-03T10:28:53,60
2016-01-03T10:31:08,0
2016-01-03T15:02:46,60
2016-01-03T15:04:04,0
2016-01-03T16:02:40,60
2016-01-03T16:16:29,0
2016-01-04T09:13:58,60
2016-01-04T09:27:56,0
2016-01-04T09:48:13,60
2016-01-04T10:01:42,0
2016-01-04T10:55:13,60
2016-01-04T11:28:11,0
2016-01-04T11:33:22,60
2016-01-04T11:35:46,0
2016-01-04T14:15:09,60
2016-01-04T14:25:46,0
2016-01-04T14:29:42,60
2016-01-04T14:39:25,0
2016-01-04T15:08:02,60
2016-01-04T15:26:59,0
2016-01-04T15:50:47,60
2016-01-04T16:01:41,0
2016-01-04T16:47:43,60
2016-01-04T17:10:13,0
2016-01-04T17:39:22,60
2016-01-04T17:47:28,0
2016-01-04T18:35:34,60
2016-01-04T18:35:41,0
2016-01-04T18:51:19,60
2016-01-04T19:00:21,0
2016-01-04T19:21:29,60
2016-01-04T19:27:37,0
2016-01-04T20:18:36,60
2016-01-04T20:18:49,0
2016-01-04T21:41:44,60
2016-01-04T21:45:08,0
2016-01-05T09:02:44,60
2016-01-05T09:23:38,0
2016-01-05T09:29:48,60
2016-01-05T10:32:08,0
2016-01-05T10:38:36,60
