time,watts
2016-01-01T06:31:41,0
2016-01-01T08:07:38,60
2016-01-01T08:14:37,0
2016-01-01T08:24:05,60
2016-01-01T08:39:41,0
2016-01-01T08:48:41,60
2016-01-01T09:01:36,0
2016-01-01T09:38:58,60
2016-01-01T10:38:17,0
2016-01-01T10:58:38,60
2016-01-01T11:05:20,0
2016-01-01T12:15:18,60
2016-01-01T12:25:30,0
2016-01-01T12:43:23,60
2016-01-01T13:18:21,0
2016-01-01T13:37:59,60
2016-01-01T13:38:46,0
2016-01-01T13:43:37,60
2016-01-01T13:51:26,0
2016-01-01T14:15:05,60
2016-01-01T14:41:54,0
2016-01-01T14:49:24,60
2016-01-01T15:27:50,0
2016-01-01T15:30:21,60
2016-01-01T16:18:48,0
2016-01-01T16:36:48,60
2016-01-01T16:40:16,0
2016-01-01T16:55:03,60
2016-01-01T17:09:33,0
2016-01-01T17:15:22,60
2016-01-01T17:28:58,0
2016-01-01T17:37:43,60
2016-01-01T17:50:35,0
2016-01-01T18:14:02,60
2016-01-01T18:21:25,0
2016-01-01T18:51:15,60
2016-01-01T18:52:10,0
2016-01-01T18:58:46,60
2016-01-01T19:01:44,0
2016-01-01T19:30:04,60
2016-01-01T19:30:48,0
2016-01-02T09:31:30,60
2016-01-02T10:21:29,0
2016-01-02T14:38:12,60
2016-01-02T14:39:04,0
2016-01-02T16:06:29,60
2016-01-02T16:12:23,0
2016-01-02T16:44:58,60
2016-01-02T16:58:03,0
2016-01-03T10:35:54,60
2016-01-03T10:44:54,0
2016-01-04T09:23:12,60
2016-01-04T09:28:49,0
2016-01-04T10:19:19,60
2016-01-04T11:14:59,0
2016-01-04T11:27:10,60
2016-01-04T11:32:20,0
2016-01-04T11:42:44,60
2016-01-04T12:05:35,0
2016-01-04T12:43:40,60
2016-01-04T13:13:20,0
2016-01-04T13:17:03,60
2016-01-04T13:35:32,0
2016-01-04T13:43:28,60
2016-01-04T13:48:04,0
2016-01-04T14:05:05,60
2016-01-04T15:10:55,0
2016-01-04T17:15:20,60
2016-01-04T17:46:51,0
2016-01-04T18:13:28,60
2016-01-04T18:17:03,0
2016-01-04T19:00:21,60
2016-01-04T19:08:18,0
2016-01-04T19:50:24,60
2016-01-04T19:54:46,0
2016-01-04T21:22:06,60
2016-01-04T21:27:05,0
2016-01-04T21:45:08,60
2016-01-04T21:45:09,0
2016-01-05T08:53:30,60
2016-01-05T10:00:50,0
2016-01-05T10:05:31,60
2016-01-05T10:18:29,0
2016-01-05T10:21:17,60
2016-01-05T10:31:59,0
2016-01-05T10:38:03,60
2016-01-05T10:42:44,0
2016-01-05T11:03:07,60
2016-01-05T11:17:08,0
2016-01-05T11:23:13,60
2016-01-05T11:25:52,0
2016-01-05T11:41:45,60
2016-01-05T11:50:51,0
2016-01-05T12:30:53,60
2016-01-05T15:06:21,0
2016-01-05T15:10:24,60
2016-01-05T15:13:58,0
2016-01-05T15:26:16,60
2016-01-05T17:20:28,0
2016-01-05T18:10:12,60
2016-01-05T18:35:48,0
2016-01-06T09:01:54,60
2016-01-06T09:02:52,0
2016-01-06T09:43:17,60
2016-01-06T10:14:32,0
2016-01-06T10:18:18,60
2016-01-06T10:37:28,0
2016-01-06T10:41:43,60
2016-01-06T11:03:12,0
2016-01-06T11:15:21,60
2016-01-06T11:46:48,0
2016-01-06T12:02:17,60
2016-01-06T12:15:01,0
2016-01-06T12:43:31,60
2016-01-06T12:46:36,0
2016-01-06T13:12:10,60
2016-01-06T13:22:34,0
2016-01-06T13:28:53,60
2016-01-06T13:55:27,0
2016-01-06T14:25:00,60
2016-01-06T15:16:45,0
2016-01-06T15:18:26,60
2016-01-06T15:41:25,0
2016-01-06T16:03:08,60
2016-01-06T16:04:28,0
2016-01-06T16:39:16,60
2016-01-06T16:49:14,0
2016-01-06T17:38:32,60
2016-01-06T17:39:02,0
2016-01-07T08:21:17,60
2016-01-07T09:24:04,0
2016-01-07T09:43:42,60
2016-01-07T10:08:26,0
2016-01-07T10:09:46,60
2016-01-07T10:13:58,0
2016-01-07T10:30:19,60
2016-01-07T10:58:32,0
2016-01-07T11:00:05,60
2016-01-07T11:46:08,0
2016-01-07T11:57:35,60
2016-01-07T12:28:04,0
2016-01-07T12:49:20,60
2016-01-07T13:21:59,0
2016-01-07T13:26:19,60
2016-01-07T13:28:54,0
2016-01-07T13:43:13,60
2016-01-07T14:04:39,0
2016-01-07T14:05:10,60
2016-01-07T15:09:11,0
2016-01-07T15:17:20,60
2016-01-07T15:25:34,0
2016-01-07T15:26:27,60
2016-01-07T16:09:40,0
2016-01-07T16:21:52,60
2016-01-07T16:26:01,0
2016-01-07T16:49:26,60
2016-01-07T17:07:51,0
2016-01-07T18:22:24,60
2016-01-07T18:40:14,0
2016-01-08T08:23:00,60
2016-01-08T08:23:05,0
2016-01-08T09:18:58,60
2016-01-08T09:28:55,0
2016-01-08T09:58:22,60
2016-01-08T09:59:37,0
2016-01-08T10:16:12,60
2016-01-08T10:18:19,0
2016-01-08T10:21:36,60
2016-01-08T11:16:48,0
2016-01-08T13:32:37,60
2016-01-08T13:36:40,0
2016-01-08T13:57:46,60
2016-01-08T13:59:38,0
2016-01-08T14:09:10,60
2016-01-08T14:31:42,0
2016-01-08T15:09:23,60
2016-01-08T15:27:31,0
2016-01-08T17:16:19,60
2016-01-08T17:50:11,0
2016-01-09T10:37:08,60
2016-01-09T10:44:44,0
2016-01-09T11:20:25,60
2016-01-09T11:35:19,0
2016-01-09T11:43:17,60
2016-01-09T11:56:32,0
2016-01-09T14:07:08,60
2016-01-09T14:12:47,0
2016-01-09T14:22:59,60
2016-01-09T14:35:47,0
2016-01-09T16:00:53,60
2016-01-09T16:07:52,0
2016-01-11T07:53:43,60
2016-01-11T07:54:26,0
2016-01-11T08:37:32,60
2016-01-11T09:07:14,0
2016-01-11T09:29:37,60
2016-01-11T09:32:13,0
2016-01-11T09:37:44,60
2016-01-11T10:11:14,0
2016-01-11T10:52:05,60
2016-01-11T12:06:01,0
2016-01-11T12:36:57,60
2016-01-11T13:57:34,0
2016-01-11T14:13:01,60
2016-01-11T14:20:49,0
2016-01-11T14:39:08,60
