time,watts
2016-01-01T06:31:41,0
2016-01-01T09:21:24,60
2016-01-01T09:28:28,0
2016-01-01T10:29:20,60
2016-01-01T10:42:52,0
2016-01-01T10:44:05,60
2016-01-01T10:49:24,0
2016-01-01T10:57:03,60
2016-01-01T11:06:53,0
2016-01-01T11:28:33,60
2016-01-01T12:15:18,0
2016-01-01T12:25:30,60
2016-01-01T12:48:38,0
2016-01-01T13:22:30,60
2016-01-01T14:16:25,0
2016-01-01T14:48:14,60
2016-01-01T16:28:15,0
2016-01-01T16:31:23,60
2016-01-01T17:06:49,0
2016-01-01T17:07:20,60
2016-01-01T17:08:19,0
2016-01-01T17:17:37,60
2016-01-01T17:27:40,0
2016-01-01T18:08:04,60
2016-01-01T18:08:13,0
2016-01-02T08:51:05,60
2016-01-02T08:52:22,0
2016-01-02T09:31:18,60
2016-01-02T09:31:30,0
2016-01-02T10:09:34,60
2016-01-02T10:18:52,0
2016-01-02T11:30:56,60
2016-01-02T11:35:06,0
2016-01-02T13:04:31,60
2016-01-02T13:37:13,0
2016-01-03T13:23:51,60
2016-01-03T14:57:51,0
2016-01-04T09:08:27,60
2016-01-04T09:13:58,0
2016-01-04T10:16:59,60
2016-01-04T10:29:00,0
2016-01-04T10:29:24,60
2016-01-04T10:57:13,0
2016-01-04T11:02:44,60
2016-01-04T11:15:53,0
2016-01-04T13:03:10,60
2016-01-04T13:31:24,0
2016-01-04T13:41:37,60
2016-01-04T13:42:15,0
2016-01-04T13:44:14,60
2016-01-04T14:21:12,0
2016-01-04T14:34:14,60
2016-01-04T15:44:30,0
2016-01-04T16:25:56,60
2016-01-04T17:18:29,0
2016-01-04T21:45:09,60
2016-01-04T22:00:35,0
2016-01-05T07:47:27,60
2016-01-05T07:49:37,0
2016-01-05T08:54:12,60
2016-01-05T09:05:53,0
2016-01-05T09:41:39,60
2016-01-05T10:22:28,0
2016-01-05T10:23:01,60
2016-01-05T10:32:35,0
2016-01-05T13:03:01,60
2016-01-05T13:28:32,0
2016-01-05T13:32:37,60
2016-01-05T13:35:56,0
2016-01-05T14:03:22,60
2016-01-05T14:50:38,0
2016-01-05T14:54:11,60
2016-01-05T15:18:46,0
2016-01-05T15:22:21,60
2016-01-05T15:26:11,0
2016-01-05T15:43:07,60
2016-01-05T16:02:31,0
2016-01-05T16:15:01,60
2016-01-05T16:23:22,0
2016-01-05T16:41:02,60
2016-01-05T17:10:27,0
2016-01-05T17:15:55,60
2016-01-05T17:32:49,0
2016-01-05T19:45:16,60
2016-01-05T20:05:35,0
2016-01-06T07:43:30,60
2016-01-06T08:09:04,0
2016-01-06T08:50:31,60
2016-01-06T09:11:03,0
2016-01-06T10:02:15,60
2016-01-06T10:04:12,0
2016-01-06T10:14:43,60
2016-01-06T10:55:48,0
2016-01-06T11:10:41,60
2016-01-06T11:40:01,0
2016-01-06T11:58:22,60
2016-01-06T12:08:40,0
2016-01-06T12:18:06,60
2016-01-06T12:47:23,0
2016-01-06T13:10:09,60
2016-01-06T13:36:19,0
2016-01-06T13:41:10,60
2016-01-06T13:42:15,0
2016-01-06T14:07:40,60
2016-01-06T14:15:48,0
2016-01-06T14:35:03,60
2016-01-06T14:54:14,0
2016-01-06T14:57:26,60
2016-01-06T17:06:10,0
2016-01-06T17:28:01,60
2016-01-06T17:33:04,0
2016-01-06T17:33:52,60
2016-01-06T18:00:34,0
2016-01-06T18:20:12,60
2016-01-06T18:38:43,0
2016-01-06T19:12:38,60
2016-01-06T19:29:58,0
2016-01-07T08:59:51,60
2016-01-07T09:04:51,0
2016-01-07T09:14:48,60
2016-01-07T09:29:11,0
2016-01-07T09:34:27,60
2016-01-07T09:47:17,0
2016-01-07T10:07:07,60
2016-01-07T10:09:11,0
2016-01-07T10:13:17,60
2016-01-07T10:23:46,0
2016-01-07T10:47:00,60
2016-01-07T10:49:27,0
2016-01-07T11:03:04,60
2016-01-07T11:03:43,0
2016-01-07T12:17:44,60
2016-01-07T12:49:20,0
2016-01-07T12:52:47,60
2016-01-07T13:17:14,0
2016-01-07T13:58:00,60
2016-01-07T14:13:05,0
2016-01-07T14:24:24,60
2016-01-07T14:25:11,0
2016-01-07T14:32:32,60
2016-01-07T14:34:46,0
2016-01-07T14:45:11,60
2016-01-07T14:49:02,0
2016-01-07T14:54:29,60
2016-01-07T14:59:54,0
2016-01-07T15:26:15,60
2016-01-07T15:45:42,0
2016-01-07T15:51:48,60
2016-01-07T16:37:33,0
2016-01-07T17:19:16,60
2016-01-07T17:44:16,0
2016-01-07T17:52:57,60
2016-01-07T18:22:24,0
2016-01-08T10:17:47,60
