time,watts
2016-01-01T06:31:41,0
2016-01-01T08:15:35,45
2016-01-01T08:34:31,0
2016-01-01T09:02:57,45
2016-01-01T09:04:51,0
2016-01-01T09:27:40,45
2016-01-01T09:55:00,0
2016-01-01T10:08:22,45
2016-01-01T10:30:47,0
2016-01-01T10:48:20,45
2016-01-01T11:16:53,0
2016-01-01T11:40:45,45
2016-01-01T12:29:02,0
2016-01-01T12:47:51,45
2016-01-01T13:01:28,0
2016-01-01T13:05:35,45
2016-01-01T13:20:25,0
2016-01-01T13:21:00,45
2016-01-01T14:31:01,0
2016-01-01T14:44:24,45
2016-01-01T15:45:08,0
2016-01-01T15:48:11,45
2016-01-01T15:48:25,0
2016-01-01T16:15:26,45
2016-01-01T16:32:16,0
2016-01-01T16:42:12,45
2016-01-01T16:47:10,0
2016-01-01T16:56:23,45
2016-01-01T17:34:25,0
2016-01-02T09:51:36,45
2016-01-02T09:58:57,0
2016-01-02T16:31:46,45
2016-01-02T16:42:19,0
2016-01-02T19:35:53,45
2016-01-02T19:41:23,0
2016-01-03T16:40:19,45
2016-01-03T17:02:36,0
2016-01-03T17:10:14,45
2016-01-03T17:18:35,0
2016-01-04T08:33:01,45
2016-01-04T10:26:07,0
2016-01-04T10:39:26,45
2016-01-04T11:18:56,0
2016-01-04T11:30:59,45
2016-01-04T11:41:28,0
2016-01-04T11:42:59,45
2016-01-04T12:17:11,0
2016-01-04T13:09:26,45
2016-01-04T13:40:00,0
2016-01-04T13:43:39,45
2016-01-04T14:02:14,0
2016-01-04T14:11:25,45
2016-01-04T14:41:33,0
2016-01-04T16:55:24,45
2016-01-04T17:09:34,0
2016-01-04T17:25:01,45
2016-01-04T17:39:22,0
2016-01-04T18:24:34,45
2016-01-04T18:26:08,0
2016-01-04T19:08:18,45
2016-01-04T19:21:29,0
2016-01-05T08:33:14,45
2016-01-05T08:37:27,0
2016-01-05T10:03:00,45
2016-01-05T10:08:27,0
2016-01-05T10:16:59,45
2016-01-05T10:17:04,0
2016-01-05T10:45:31,45
2016-01-05T10:51:40,0
2016-01-05T11:07:58,45
2016-01-05T11:26:07,0
2016-01-05T11:38:21,45
2016-01-05T11:42:29,0
2016-01-05T12:17:16,45
2016-01-05T12:19:26,0
2016-01-05T14:05:22,45
2016-01-05T14:08:26,0
2016-01-05T14:13:58,45
2016-01-05T14:25:36,0
2016-01-05T14:28:57,45
2016-01-05T14:29:51,0
2016-01-05T14:36:14,45
2016-01-05T14:43:23,0
2016-01-05T14:46:34,45
2016-01-05T15:48:31,0
2016-01-05T16:05:12,45
2016-01-05T16:20:43,0
2016-01-05T16:32:48,45
2016-01-05T17:21:48,0
2016-01-05T17:34:04,45
2016-01-05T17:36:35,0
2016-01-05T17:40:43,45
2016-01-05T17:53:09,0
2016-01-05T18:35:40,45
2016-01-05T18:36:10,0
2016-01-05T19:36:20,45
2016-01-05T19:51:12,0
2016-01-06T09:32:01,45
2016-01-06T09:40:20,0
2016-01-06T09:40:23,45
2016-01-06T09:40:29,0
2016-01-06T09:49:54,45
2016-01-06T09:57:43,0
2016-01-06T10:07:51,45
2016-01-06T11:22:17,0
2016-01-06T11:40:18,45
2016-01-06T11:42:04,0
2016-01-06T12:00:29,45
2016-01-06T12:01:37,0
2016-01-06T12:04:07,45
2016-01-06T12:11:31,0
2016-01-06T12:35:18,45
2016-01-06T12:55:41,0
2016-01-06T13:36:15,45
2016-01-06T13:41:06,0
2016-01-06T13:48:10,45
2016-01-06T14:49:20,0
2016-01-06T14:54:14,45
2016-01-06T15:30:06,0
2016-01-06T15:39:07,45
2016-01-06T15:41:59,0
2016-01-06T15:52:13,45
2016-01-06T16:34:00,0
2016-01-06T16:35:24,45
2016-01-06T16:37:14,0
2016-01-06T16:40:43,45
2016-01-06T17:46:42,0
2016-01-06T17:54:12,45
2016-01-06T17:54:15,0
