time,watts
2016-01-01T06:31:41,0
2016-01-01T08:33:44,60
2016-01-01T08:35:28,0
2016-01-01T09:10:17,60
2016-01-01T09:13:10,0
2016-01-01T09:31:44,60
2016-01-01T09:59:10,0
2016-01-01T10:10:35,60
2016-01-01T10:26:08,0
2016-01-01T10:32:53,60
2016-01-01T10:42:44,0
2016-01-01T11:14:04,60
2016-01-01T11:14:41,0
2016-01-01T11:44:00,60
2016-01-01T11:45:29,0
2016-01-01T11:49:13,60
2016-01-01T11:55:10,0
2016-01-01T11:57:10,60
2016-01-01T12:10:28,0
2016-01-01T12:22:21,60
2016-01-01T12:43:53,0
2016-01-01T12:45:15,60
2016-01-01T12:53:17,0
2016-01-01T13:16:50,60
2016-01-01T13:24:19,0
2016-01-01T14:11:58,60
2016-01-01T14:31:39,0
2016-01-01T14:40:38,60
2016-01-01T14:56:59,0
2016-01-01T15:31:44,60
2016-01-01T15:31:59,0
2016-01-01T15:35:37,60
2016-01-01T16:03:56,0
2016-01-01T16:11:17,60
2016-01-01T16:39:24,0
2016-01-01T16:42:55,60
2016-01-01T17:37:43,0
2016-01-01T17:57:11,60
2016-01-01T18:19:44,0
2016-01-01T18:30:56,60
2016-01-01T18:45:27,0
2016-01-01T18:55:08,60
2016-01-01T19:31:37,0
2016-01-02T10:37:15,60
2016-01-02T10:53:07,0
2016-01-02T17:19:12,60
2016-01-02T17:23:31,0
2016-01-02T19:13:31,60
2016-01-02T19:24:20,0
2016-01-03T11:05:12,60
2016-01-03T11:25:05,0
2016-01-04T10:28:46,60
2016-01-04T11:31:54,0
2016-01-04T11:49:45,60
2016-01-04T12:14:22,0
2016-01-04T12:26:42,60
2016-01-04T12:31:33,0
2016-01-04T12:40:22,60
2016-01-04T12:43:40,0
2016-01-04T13:00:08,60
2016-01-04T13:08:50,0
2016-01-04T13:09:55,60
2016-01-04T13:13:26,0
2016-01-04T14:04:40,60
2016-01-04T14:25:07,0
2016-01-04T14:55:16,60
2016-01-04T14:57:18,0
2016-01-04T15:10:15,60
2016-01-04T17:01:43,0
2016-01-04T18:37:15,60
2016-01-04T18:51:19,0
2016-01-04T19:00:00,60
2016-01-04T19:11:06,0
2016-01-05T08:35:58,60
2016-01-05T08:44:54,0
2016-01-05T09:32:23,60
2016-01-05T09:57:12,0
2016-01-05T10:34:01,60
2016-01-05T10:46:21,0
2016-01-05T10:53:48,60
2016-01-05T11:04:15,0
2016-01-05T11:31:06,60
2016-01-05T11:36:36,0
2016-01-05T11:42:29,60
2016-01-05T11:44:16,0
2016-01-05T12:42:26,60
2016-01-05T12:44:15,0
2016-01-05T13:18:48,60
2016-01-05T14:05:22,0
2016-01-05T14:17:04,60
2016-01-05T14:20:16,0
2016-01-05T14:33:47,60
2016-01-05T14:40:07,0
2016-01-05T14:44:03,60
2016-01-05T14:46:34,0
2016-01-05T15:33:48,60
2016-01-05T15:37:30,0
2016-01-05T15:40:41,60
2016-01-05T15:41:13,0
2016-01-05T15:41:24,60
2016-01-05T15:41:57,0
2016-01-05T15:43:22,60
2016-01-05T15:49:37,0
2016-01-05T16:04:49,60
2016-01-05T16:17:59,0
2016-01-05T16:23:24,60
2016-01-05T16:29:02,0
2016-01-05T16:31:14,60
2016-01-05T16:35:54,0
2016-01-05T17:34:53,60
2016-01-05T17:38:25,0
2016-01-05T18:14:57,60
2016-01-05T18:32:56,0
2016-01-06T08:03:45,60
2016-01-06T08:38:45,0
2016-01-06T09:07:26,60
2016-01-06T10:09:06,0
2016-01-06T10:31:10,60
2016-01-06T10:33:19,0
2016-01-06T10:54:16,60
2016-01-06T12:00:27,0
2016-01-06T12:37:13,60
2016-01-06T12:40:47,0
2016-01-06T12:45:13,60
2016-01-06T12:48:36,0
2016-01-06T13:11:56,60
2016-01-06T16:52:46,0
2016-01-06T17:05:05,60
2016-01-06T17:39:14,0
2016-01-06T18:08:26,60
2016-01-06T18:16:08,0
2016-01-07T08:05:45,60
2016-01-07T08:10:39,0
2016-01-07T08:17:00,60
2016-01-07T09:08:48,0
2016-01-07T10:13:15,60
2016-01-07T10:59:37,0
