time,watts
2016-01-01T06:31:41,0
2016-01-01T08:47:35,45
2016-01-01T09:06:38,0
2016-01-01T09:37:20,45
2016-01-01T09:54:01,0
2016-01-01T11:06:53,45
2016-01-01T11:37:37,0
2016-01-01T12:40:53,45
2016-01-01T12:48:34,0
2016-01-01T13:14:48,45
2016-01-01T13:29:22,0
2016-01-01T14:04:10,45
2016-01-01T14:20:46,0
2016-01-01T14:46:39,45
2016-01-01T15:53:14,0
2016-01-01T16:01:14,45
2016-01-01T16:21:59,0
2016-01-01T17:00:07,45
2016-01-01T17:29:22,0
2016-01-01T17:32:47,45
2016-01-01T17:39:31,0
2016-01-01T18:01:30,45
2016-01-01T18:26:44,0
2016-01-02T09:07:01,45
2016-01-02T09:07:38,0
2016-01-03T13:19:25,45
2016-01-03T13:44:17,0
2016-01-04T09:00:24,45
2016-01-04T09:02:03,0
2016-01-04T09:08:24,45
2016-01-04T09:35:32,0
2016-01-04T10:13:34,45
2016-01-04T11:20:13,0
2016-01-04T13:05:03,45
2016-01-04T13:05:31,0
2016-01-04T13:08:12,45
2016-01-04T13:14:27,0
2016-01-04T13:27:04,45
2016-01-04T14:05:11,0
2016-01-04T14:47:21,45
2016-01-04T15:30:53,0
2016-01-04T15:55:14,45
2016-01-04T15:58:47,0
2016-01-04T17:44:54,45
2016-01-04T17:46:36,0
2016-01-04T17:54:23,45
2016-01-04T18:00:31,0
2016-01-04T18:02:49,45
2016-01-04T18:10:02,0
2016-01-04T18:21:24,45
2016-01-04T18:27:46,0
2016-01-05T06:53:12,45
2016-01-05T07:00:20,0
2016-01-05T08:44:54,45
2016-01-05T10:03:34,0
2016-01-05T10:30:24,45
2016-01-05T11:06:24,0
2016-01-05T11:15:49,45
2016-01-05T11:55:32,0
2016-01-05T12:10:07,45
2016-01-05T12:13:37,0
2016-01-05T12:42:04,45
2016-01-05T13:09:16,0
2016-01-05T13:13:45,45
2016-01-05T13:14:03,0
2016-01-05T13:25:20,45
