time,watts
2016-01-01T06:31:41,0
2016-01-01T07:38:25,45
2016-01-01T07:55:38,0
2016-01-01T08:48:02,45
2016-01-01T09:57:17,0
2016-01-01T10:29:17,45
2016-01-01T10:50:44,0
2016-01-01T11:05:54,45
2016-01-01T11:23:44,0
2016-01-01T12:02:21,45
2016-01-01T12:47:51,0
2016-01-01T13:06:29,45
2016-01-01T13:35:25,0
2016-01-01T13:46:27,45
2016-01-01T13:51:19,0
2016-01-01T14:21:20,45
2016-01-01T14:25:53,0
2016-01-01T14:37:28,45
2016-01-01T14:40:28,0
2016-01-01T14:43:33,45
2016-01-01T14:52:58,0
2016-01-01T14:57:01,45
2016-01-01T14:59:52,0
2016-01-01T15:39:54,45
2016-01-01T16:06:20,0
2016-01-01T16:24:30,45
2016-01-01T16:31:50,0
2016-01-01T17:05:52,45
2016-01-01T17:34:00,0
2016-01-01T17:38:25,45
2016-01-01T17:44:27,0
2016-01-01T17:48:05,45
2016-01-01T18:08:21,0
2016-01-01T18:21:07,45
2016-01-01T19:10:37,0
2016-01-02T09:07:32,45
2016-01-02T09:07:45,0
2016-01-02T11:16:11,45
2016-01-02T11:30:56,0
2016-01-02T15:07:56,45
2016-01-02T15:11:30,0
2016-01-02T15:39:18,45
2016-01-02T16:04:08,0
2016-01-02T16:26:10,45
2016-01-02T16:31:19,0
2016-01-03T10:12:40,45
2016-01-03T10:16:58,0
2016-01-04T08:49:57,45
2016-01-04T08:56:16,0
2016-01-04T09:23:57,45
2016-01-04T09:33:59,0
2016-01-04T09:52:45,45
2016-01-04T09:53:22,0
2016-01-04T11:06:01,45
2016-01-04T11:17:23,0
2016-01-04T11:31:54,45
2016-01-04T11:34:05,0
2016-01-04T12:27:06,45
2016-01-04T12:39:23,0
2016-01-04T13:00:29,45
2016-01-04T13:02:01,0
2016-01-04T13:25:42,45
2016-01-04T13:33:02,0
2016-01-04T13:48:16,45
2016-01-04T14:48:02,0
2016-01-04T15:38:57,45
2016-01-04T15:39:58,0
2016-01-04T16:53:39,45
2016-01-04T16:54:50,0
2016-01-04T17:11:08,45
2016-01-04T17:12:02,0
2016-01-04T20:27:21,45
2016-01-04T21:02:34,0
2016-01-05T07:09:18,45
2016-01-05T07:15:27,0
2016-01-05T09:23:29,45
2016-01-05T09:32:23,0
2016-01-05T09:57:12,45
2016-01-05T10:00:53,0
2016-01-05T10:01:40,45
2016-01-05T10:36:00,0
2016-01-05T11:35:04,45
2016-01-05T11:36:22,0
2016-01-05T11:37:29,45
2016-01-05T11:49:04,0
2016-01-05T12:00:18,45
2016-01-05T12:12:15,0
2016-01-05T13:09:02,45
2016-01-05T13:26:36,0
2016-01-05T13:35:47,45
2016-01-05T13:37:46,0
2016-01-05T13:42:44,45
2016-01-05T13:58:24,0
2016-01-05T14:13:49,45
2016-01-05T14:13:58,0
2016-01-05T14:20:16,45
2016-01-05T14:34:35,0
2016-01-05T14:40:45,45
2016-01-05T14:50:59,0
2016-01-05T14:56:30,45
2016-01-05T15:13:12,0
2016-01-05T15:31:32,45
2016-01-05T15:36:28,0
2016-01-05T15:41:13,45
2016-01-05T15:57:19,0
2016-01-05T16:01:10,45
2016-01-05T16:39:24,0
2016-01-05T17:01:32,45
2016-01-05T17:15:27,0
2016-01-05T17:21:48,45
2016-01-05T17:33:26,0
2016-01-05T18:01:04,45
2016-01-05T18:06:36,0
2016-01-05T19:01:12,45
2016-01-05T19:22:06,0
2016-01-05T20:10:37,45
2016-01-05T20:28:05,0
2016-01-06T08:48:30,45
